Customer_ID,Age,Gender,Annual_Income,Customer_Tenure,Purchase_Frequency,Total_Spending,Average_Order_Value,Days_Since_Last_Purchase,Website_Visits
CUST00408,51,Female,898271.03,73,3,6530.0,2176.67,277,25
CUST00409,29,Other,780621.64,40,8,20910.0,2613.75,8,30
CUST00410,39,Male,591621.27,28,2,1140.0,570.0,235,23
CUST00411,23,Female,824272.91,85,5,17660.0,3532.0,81,23
CUST00412,53,Male,477656.61,92,20,30580.0,1529.0,2,23
CUST00413,62,Female,563370.63,109,7,16070.0,2295.71,99,29
CUST00414,53,Male,364298.15,24,4,7470.0,1867.5,238,23
CUST00415,39,Female,308830.9,82,0,0.0,0.0,9999,25
CUST00416,31,Male,245943.42,51,6,12830.0,2138.33,55,18
CUST00417,33,Male,356332.97,56,18,26170.0,1453.89,23,26
CUST00418,53,Male,1656554.59,73,8,35810.0,4476.25,6,21
CUST00419,42,Male,252266.25,26,7,13660.0,1951.43,48,27
CUST00420,49,Female,327884.31,88,3,5680.0,1893.33,24,25
CUST00421,50,Other,526097.21,52,5,13300.0,2660.0,66,27
CUST00422,62,Female,1470655.01,6,9,16610.0,1845.56,16,27
CUST00423,53,Male,311764.59,59,6,6400.0,1066.67,158,24
CUST00424,37,Male,376803.8,117,2,8600.0,4300.0,195,28
CUST00425,35,Female,676400.48,12,12,19300.0,1608.33,34,22
CUST00426,55,Other,659400.56,63,1,1210.0,1210.0,288,26
CUST00427,20,Male,365795.12,36,15,59530.0,3968.67,66,35
CUST00428,40,Female,343544.42,9,19,31020.0,1632.63,9,32
CUST00429,49,Other,611651.91,74,14,38960.0,2782.86,33,19
CUST00430,62,Female,436108.66,67,3,8400.0,2800.0,110,25
CUST00431,33,Male,569056.46,113,3,12630.0,4210.0,17,20
CUST00432,22,Male,463313.46,29,5,19290.0,3858.0,192,21
CUST00433,21,Female,585640.93,71,6,9490.0,1581.67,26,22
CUST00434,38,Female,613558.11,90,10,21110.0,2111.0,36,24
CUST00435,57,Male,208118.85,8,14,22520.0,1608.57,23,19
CUST00436,68,Male,405958.15,43,13,30980.0,2383.08,8,20
CUST00437,31,Female,581012.34,77,8,17400.0,2175.0,94,28
CUST00438,56,Male,720084.46,35,10,11280.0,1128.0,67,23
CUST00439,48,Male,430616.08,83,9,17670.0,1963.33,251,15
CUST00440,31,Female,218014.28,110,17,31970.0,1880.59,75,22
CUST00441,23,Female,877178.25,22,19,40640.0,2138.95,13,22
CUST00442,29,Female,734838.88,80,23,38890.0,1690.87,11,15
CUST00443,33,Male,524301.9,79,1,3500.0,3500.0,283,33
CUST00444,34,Female,405685.15,66,16,34770.0,2173.12,116,27
CUST00445,62,Female,655074.72,102,7,9090.0,1298.57,167,28
CUST00446,40,Male,407434.4,21,2,2720.0,1360.0,60,24
CUST00447,31,Female,741601.9,94,5,10270.0,2054.0,95,25
CUST00448,24,Male,1122314.26,71,0,0.0,0.0,9999,23
CUST00449,63,Male,401486.81,95,1,4700.0,4700.0,116,28
CUST00450,49,Male,710384.82,41,3,12030.0,4010.0,158,11
CUST00451,32,Male,372334.41,41,5,9670.0,1934.0,102,21
CUST00452,61,Male,793868.97,49,15,29180.0,1945.33,92,18
CUST00453,34,Female,447497.75,119,6,11280.0,1880.0,22,33
CUST00454,58,Male,959230.4,99,16,32300.0,2018.75,21,27
CUST00455,64,Other,441270.48,4,1,3500.0,3500.0,72,22
CUST00456,61,Female,333831.31,98,14,37500.0,2678.57,103,26
CUST00457,51,Male,430157.52,65,12,48600.0,4050.0,3,23
CUST00458,22,Male,452247.89,10,13,23590.0,1814.62,86,23
CUST00459,62,Female,556108.89,94,2,3450.0,1725.0,222,31
CUST00460,44,Female,431219.02,96,10,39420.0,3942.0,27,25
CUST00461,69,Male,558400.84,67,2,2340.0,1170.0,256,33
CUST00462,40,Male,562849.76,10,19,44430.0,2338.42,38,20
CUST00463,57,Female,412510.23,73,11,18990.0,1726.36,11,26
CUST00464,31,Male,579630.0,17,7,13140.0,1877.14,90,22
CUST00465,32,Female,384060.28,111,3,4790.0,1596.67,243,19
CUST00466,60,Female,1229698.66,67,20,46070.0,2303.5,18,30
CUST00467,50,Male,572042.69,91,4,5680.0,1420.0,271,28
CUST00468,70,Male,658624.98,53,7,21030.0,3004.29,131,34
CUST00469,48,Male,457924.07,35,0,0.0,0.0,9999,23
CUST00470,52,Female,361528.11,4,2,3560.0,1780.0,29,22
CUST00471,34,Male,728369.35,68,20,28820.0,1441.0,84,21
CUST00472,45,Male,580016.73,113,2,2270.0,1135.0,461,28
CUST00473,36,Female,180000.0,96,16,44190.0,2761.88,44,22
CUST00474,63,Male,1189335.47,102,7,17970.0,2567.14,151,24
CUST00475,40,Female,696891.27,11,4,7460.0,1865.0,81,27
CUST00476,49,Female,421209.33,44,16,21450.0,1340.62,65,22
CUST00477,57,Male,656644.44,119,17,23350.0,1373.53,29,15
CUST00478,30,Female,604467.47,60,5,15180.0,3036.0,160,34
CUST00479,37,Female,624833.88,103,24,15930.0,663.75,5,22
CUST00480,52,Male,337940.29,109,9,24070.0,2674.44,85,32
CUST00481,22,Male,516269.09,70,23,70470.0,3063.91,0,20
CUST00482,26,Male,572802.45,119,4,4260.0,1065.0,127,23
CUST00483,46,Female,870412.62,62,6,22890.0,3815.0,210,21
CUST00484,23,Male,523627.62,99,5,5370.0,1074.0,45,18
CUST00485,42,Other,607070.62,117,4,10870.0,2717.5,24,27
CUST00486,48,Female,331950.19,110,14,36870.0,2633.57,35,23
CUST00487,39,Male,515369.95,32,7,10410.0,1487.14,118,18
CUST00488,19,Female,738624.97,46,14,55880.0,3991.43,1,37
CUST00489,62,Male,367501.1,23,16,25610.0,1600.62,38,22
CUST00490,22,Female,419878.89,106,3,4140.0,1380.0,75,18
CUST00491,44,Female,324033.08,37,5,13570.0,2714.0,388,22
CUST00492,42,Male,271692.44,90,17,27260.0,1603.53,26,19
CUST00493,25,Male,339431.38,98,11,40780.0,3707.27,31,22
CUST00494,18,Female,643970.59,102,4,13250.0,3312.5,222,24
CUST00495,37,Female,447581.56,119,17,52800.0,3105.88,58,19
CUST00496,61,Female,339938.53,75,8,11170.0,1396.25,45,25
CUST00497,40,Male,1333016.14,114,0,0.0,0.0,9999,23
CUST00498,49,Male,364602.91,58,16,32020.0,2001.25,34,28
CUST00499,28,Male,662265.56,120,3,6720.0,2240.0,480,28
CUST00500,56,Female,580822.79,85,3,6580.0,2193.33,153,23
CUST00501,64,Male,559077.94,43,2,3150.0,1575.0,461,26
CUST00502,41,Male,219359.81,88,1,680.0,680.0,97,34
CUST00503,28,Female,885521.31,15,11,31240.0,2840.0,8,32
CUST00504,46,Female,577306.92,67,4,4760.0,1190.0,8,27
CUST00505,43,Male,756076.28,2,3,4220.0,1406.67,4,18
CUST00506,33,Male,834650.76,71,13,35410.0,2723.85,30,20
CUST00507,52,Female,1081127.44,5,10,25640.0,2564.0,17,24
CUST00508,37,Male,319050.7,53,3,2390.0,796.67,94,27
CUST00509,63,Male,361825.6,45,6,13300.0,2216.67,44,17
CUST00510,20,Male,384790.09,104,21,49030.0,2334.76,88,21
CUST00511,18,Female,338586.4,93,1,3680.0,3680.0,173,22
CUST00512,70,Female,906293.71,41,6,20430.0,3405.0,129,27
CUST00513,64,Male,318355.53,63,5,11130.0,2226.0,129,29
CUST00514,18,Male,421552.44,96,20,53090.0,2654.5,4,35
CUST00515,34,Female,239950.94,94,11,17500.0,1590.91,299,27
CUST00516,19,Other,695078.17,72,9,13540.0,1504.44,169,25
CUST00517,46,Female,472090.76,32,5,6710.0,1342.0,415,25
CUST00518,37,Other,744042.39,106,3,14480.0,4826.67,167,28
CUST00519,23,Female,685438.42,2,15,25390.0,1692.67,20,27
CUST00520,25,Female,238879.53,10,13,28760.0,2212.31,5,23
CUST00521,46,Male,543388.47,43,10,30890.0,3089.0,53,15
CUST00522,65,Male,306061.37,119,13,15450.0,1188.46,14,28
CUST00523,68,Male,532783.88,43,17,55110.0,3241.76,13,29
CUST00524,50,Female,384088.26,101,8,8690.0,1086.25,300,25
CUST00525,20,Female,1141081.75,110,14,15840.0,1131.43,0,29
CUST00526,52,Female,1657640.39,119,16,19170.0,1198.12,14,31
CUST00527,22,Male,447849.25,67,14,14680.0,1048.57,5,27
CUST00528,44,Male,522768.89,116,6,8950.0,1491.67,275,26
CUST00529,61,Male,180000.0,23,2,2850.0,1425.0,149,16
CUST00530,29,Male,238573.4,98,4,6320.0,1580.0,284,28
CUST00531,37,Female,594903.19,82,12,42040.0,3503.33,5,25
CUST00532,62,Female,492770.46,97,11,16180.0,1470.91,70,18
CUST00533,37,Male,604370.95,97,6,13750.0,2291.67,127,29
CUST00534,26,Male,349148.07,60,3,9050.0,3016.67,171,20
CUST00535,56,Female,572954.83,81,8,16870.0,2108.75,1,19
CUST00536,21,Male,180000.0,6,8,15130.0,1891.25,1,20
CUST00537,68,Female,380109.64,13,5,6260.0,1252.0,2,33
CUST00538,36,Male,616809.69,21,2,4730.0,2365.0,291,25
CUST00539,55,Male,1072838.83,95,4,13090.0,3272.5,85,28
CUST00540,44,Male,474361.07,58,12,18650.0,1554.17,54,29
CUST00541,62,Male,651990.92,120,3,3330.0,1110.0,253,25
CUST00542,60,Female,369959.45,85,7,25300.0,3614.29,36,21
CUST00543,30,Male,610465.63,97,4,7140.0,1785.0,3,27
CUST00544,30,Male,400353.51,28,8,9750.0,1218.75,5,36
CUST00545,39,Male,1204986.41,120,14,24870.0,1776.43,10,33
CUST00546,45,Male,431219.58,70,9,13850.0,1538.89,31,30
CUST00547,69,Male,463208.01,8,3,6440.0,2146.67,5,25
CUST00548,64,Female,708377.92,77,17,32030.0,1884.12,36,27
CUST00549,70,Female,626850.81,98,1,1240.0,1240.0,678,26
CUST00550,62,Female,424182.06,58,5,23400.0,4680.0,6,25
CUST00551,39,Male,601261.23,40,5,11340.0,2268.0,254,25
CUST00552,60,Male,311051.32,86,0,0.0,0.0,9999,35
CUST00553,36,Male,553606.0,1,0,0.0,0.0,9999,29
CUST00554,25,Male,640200.79,77,6,14690.0,2448.33,204,16
CUST00555,69,Female,413395.67,65,20,25350.0,1267.5,27,23
CUST00556,25,Female,423326.48,10,0,0.0,0.0,9999,26
CUST00557,59,Female,376654.27,60,11,10570.0,960.91,88,16
CUST00558,43,Male,262030.94,69,6,14640.0,2440.0,140,21
CUST00559,65,Male,602719.84,119,11,20530.0,1866.36,4,23
CUST00560,68,Female,403739.25,20,7,22120.0,3160.0,10,17
CUST00561,43,Male,642267.77,62,0,0.0,0.0,9999,22
CUST00562,40,Female,460594.96,13,17,14710.0,865.29,10,27
CUST00563,60,Female,659357.69,58,20,45030.0,2251.5,33,30
CUST00564,30,Female,231249.34,37,12,43030.0,3585.83,3,27
CUST00565,45,Female,298535.96,10,5,8170.0,1634.0,48,23
CUST00566,26,Male,342321.92,3,16,26260.0,1641.25,0,30
CUST00567,37,Male,856866.78,34,2,8170.0,4085.0,233,34
CUST00568,36,Male,599448.34,34,9,11050.0,1227.78,178,26
CUST00569,65,Female,444090.33,30,10,34040.0,3404.0,116,23
CUST00570,56,Male,403303.98,37,6,13000.0,2166.67,79,25
CUST00571,68,Female,653834.28,68,8,18190.0,2273.75,363,24
CUST00572,29,Female,383559.61,34,3,5600.0,1866.67,56,24
CUST00573,32,Female,696194.11,32,11,29740.0,2703.64,39,26
CUST00574,48,Male,454023.89,85,12,12270.0,1022.5,0,22
CUST00575,31,Male,894682.54,58,4,7110.0,1777.5,67,26
CUST00576,28,Female,326857.49,105,1,1850.0,1850.0,235,28
CUST00577,43,Female,472019.18,24,4,11130.0,2782.5,48,29
CUST00578,59,Female,330658.3,9,10,19370.0,1937.0,2,20
CUST00579,44,Male,1040336.06,41,2,2700.0,1350.0,128,19
CUST00580,28,Female,504715.12,24,23,63830.0,2775.22,21,27
CUST00581,55,Female,317761.71,25,11,26160.0,2378.18,156,28
CUST00582,51,Male,333172.48,36,18,67760.0,3764.44,10,20
CUST00583,60,Female,630132.78,8,1,1760.0,1760.0,199,26
CUST00584,36,Female,220584.37,114,15,31060.0,2070.67,36,23
CUST00585,23,Male,461466.25,105,9,29470.0,3274.44,24,27
CUST00586,63,Male,340704.33,93,1,1700.0,1700.0,247,23
CUST00587,69,Female,465339.87,89,4,7490.0,1872.5,137,20
CUST00588,55,Male,523307.29,59,5,9820.0,1964.0,96,20
CUST00589,66,Female,478332.63,35,10,27900.0,2790.0,94,16
CUST00590,59,Female,443563.06,38,12,15170.0,1264.17,46,25
CUST00591,45,Female,538679.22,92,1,2270.0,2270.0,618,24
CUST00592,18,Female,1098899.92,119,1,2010.0,2010.0,486,28
CUST00593,52,Male,887010.49,83,2,9780.0,4890.0,369,33
CUST00594,57,Male,429505.9,32,1,1580.0,1580.0,327,18
CUST00595,25,Female,692885.94,101,9,19880.0,2208.89,16,30
CUST00596,69,Male,677773.62,113,8,9770.0,1221.25,130,28
CUST00597,64,Female,421587.24,51,1,2280.0,2280.0,226,16
CUST00598,24,Female,492902.95,28,15,27960.0,1864.0,24,22
CUST00599,28,Male,636822.1,56,19,42090.0,2215.26,11,27
CUST00600,56,Male,359946.19,99,1,5360.0,5360.0,654,31
CUST00601,21,Female,448693.35,8,21,79580.0,3789.52,8,29
CUST00602,42,Female,457442.81,41,1,2150.0,2150.0,317,21
CUST00603,29,Male,442859.3,118,15,44310.0,2954.0,111,26
CUST00604,43,Female,435085.6,23,14,44980.0,3212.86,113,24
CUST00605,55,Female,610080.39,54,3,2050.0,683.33,43,19
CUST00606,63,Other,505995.86,104,0,0.0,0.0,9999,24
CUST00607,29,Male,666679.6,110,4,8510.0,2127.5,320,23
CUST00608,60,Male,1554121.2,23,4,8230.0,2057.5,49,24
CUST00609,68,Female,393014.17,32,14,22690.0,1620.71,50,19
CUST00610,70,Female,551459.19,10,6,14210.0,2368.33,42,30
CUST00611,54,Male,628583.93,81,14,32790.0,2342.14,12,25
CUST00612,63,Female,817278.17,35,20,40330.0,2016.5,82,18
CUST00613,70,Female,607962.31,99,17,81000.0,4764.71,0,30
CUST00614,41,Male,305767.57,63,6,12370.0,2061.67,169,28
CUST00615,33,Female,371118.0,67,14,31070.0,2219.29,11,24
CUST00616,30,Female,534062.72,36,10,20680.0,2068.0,45,26
CUST00617,42,Male,366398.54,93,16,25890.0,1618.12,11,21
CUST00618,69,Male,257292.9,49,16,44240.0,2765.0,25,26
CUST00619,21,Female,347837.36,46,2,3870.0,1935.0,234,25
CUST00620,28,Male,348687.03,27,5,7950.0,1590.0,35,29
CUST00621,49,Male,317472.55,31,9,15300.0,1700.0,10,33
CUST00622,66,Female,1558760.96,34,6,7440.0,1240.0,18,27
CUST00623,24,Female,576220.87,76,10,14560.0,1456.0,124,20
CUST00624,63,Female,526691.03,101,6,13220.0,2203.33,46,22
CUST00625,28,Female,756260.39,59,15,53230.0,3548.67,48,37
CUST00626,45,Male,1123089.04,54,7,10530.0,1504.29,27,27
CUST00627,58,Male,595028.98,89,6,14960.0,2493.33,64,18
CUST00628,40,Male,790374.1,66,5,9950.0,1990.0,31,23
CUST00629,62,Male,398895.44,30,2,2480.0,1240.0,425,25
CUST00630,40,Female,332543.09,108,4,9710.0,2427.5,50,29
CUST00631,67,Female,752755.52,73,1,1100.0,1100.0,45,32
CUST00632,45,Female,746295.13,23,23,85200.0,3704.35,15,15
CUST00633,60,Male,715441.67,9,13,17180.0,1321.54,0,17
CUST00634,64,Male,529070.27,84,11,23070.0,2097.27,31,24
CUST00635,43,Female,352064.69,55,10,15760.0,1576.0,27,30
CUST00636,42,Male,402766.56,1,6,12720.0,2120.0,7,23
CUST00637,46,Male,840830.72,56,2,3120.0,1560.0,318,26
CUST00638,36,Female,383262.39,39,7,9860.0,1408.57,66,25
CUST00639,50,Male,543713.15,87,8,14630.0,1828.75,104,22
CUST00640,53,Male,353437.01,18,2,1690.0,845.0,138,30
CUST00641,31,Female,458782.89,42,5,13960.0,2792.0,105,31
CUST00642,31,Male,307465.8,96,2,3940.0,1970.0,88,18
CUST00643,52,Female,483493.24,111,12,13250.0,1104.17,97,24
CUST00644,47,Male,403314.29,73,8,11630.0,1453.75,110,38
CUST00645,45,Male,231982.34,75,0,0.0,0.0,9999,28
CUST00646,34,Male,671343.7,120,11,18450.0,1677.27,8,23
CUST00647,20,Female,657733.45,65,8,25910.0,3238.75,106,26
CUST00648,33,Female,512790.31,75,18,77890.0,4327.22,12,20
CUST00649,63,Other,301489.31,33,14,23600.0,1685.71,32,28
CUST00650,47,Female,303370.86,30,9,26320.0,2924.44,245,29
CUST00651,69,Female,1427052.68,5,5,13880.0,2776.0,8,22
CUST00652,46,Male,180000.0,50,15,33610.0,2240.67,64,15
CUST00653,62,Male,306073.71,65,7,13030.0,1861.43,165,33
CUST00654,32,Male,1315436.05,10,1,4540.0,4540.0,220,23
CUST00655,63,Male,1514419.7,60,18,29930.0,1662.78,113,25
CUST00656,42,Male,1074080.05,77,4,2600.0,650.0,183,23
CUST00657,68,Male,635199.95,27,4,7930.0,1982.5,294,28
CUST00658,55,Male,375485.9,72,20,28990.0,1449.5,11,18
CUST00659,59,Male,234491.48,28,4,3670.0,917.5,233,28
CUST00660,64,Male,600267.61,45,5,10080.0,2016.0,5,23
CUST00661,70,Female,354686.78,52,6,11800.0,1966.67,136,33
CUST00662,69,Female,960869.02,66,2,1690.0,845.0,236,24
CUST00663,55,Male,217138.51,62,7,14500.0,2071.43,13,30
CUST00664,40,Male,547191.86,117,2,1690.0,845.0,431,21
CUST00665,42,Male,759410.98,76,15,15440.0,1029.33,2,31
CUST00666,59,Female,788636.58,91,9,18720.0,2080.0,77,25
CUST00667,24,Male,727592.7,77,6,13990.0,2331.67,49,29
CUST00668,39,Female,582783.44,60,1,940.0,940.0,270,27
CUST00669,34,Male,529578.96,86,10,21980.0,2198.0,10,27
CUST00670,35,Male,752346.48,40,15,32480.0,2165.33,15,24
CUST00671,66,Male,582823.41,15,6,11730.0,1955.0,56,25
CUST00672,58,Male,591334.99,95,3,6020.0,2006.67,525,25
CUST00673,27,Female,507794.84,7,16,51500.0,3218.75,9,24
CUST00674,27,Female,420444.0,39,12,33710.0,2809.17,1,29
CUST00675,24,Female,272362.96,113,13,19460.0,1496.92,25,35
CUST00676,65,Female,294350.21,51,11,21580.0,1961.82,76,27
CUST00677,67,Female,420803.78,99,4,7220.0,1805.0,437,13
CUST00678,55,Female,473608.85,7,16,70190.0,4386.88,6,29
CUST00679,44,Male,323483.42,12,1,1340.0,1340.0,267,25
CUST00680,69,Male,312788.45,14,16,22870.0,1429.38,54,16
CUST00681,50,Male,424339.73,34,5,14960.0,2992.0,131,13
CUST00682,18,Female,750345.91,39,17,36600.0,2152.94,26,29
CUST00683,61,Male,192587.98,112,16,31900.0,1993.75,5,23
CUST00684,70,Female,327785.67,73,1,2550.0,2550.0,107,15
CUST00685,51,Male,537713.55,64,2,9640.0,4820.0,403,39
CUST00686,21,Female,892136.75,97,3,3820.0,1273.33,336,26
CUST00687,34,Male,1322107.14,12,10,23690.0,2369.0,8,32
CUST00688,21,Male,428643.7,34,21,49610.0,2362.38,6,21
CUST00689,60,Female,425838.91,27,3,5300.0,1766.67,203,25
CUST00690,43,Male,469958.69,22,20,24980.0,1249.0,34,25
CUST00691,21,Other,553802.33,18,7,8100.0,1157.14,32,28
CUST00692,18,Male,489998.85,46,2,1500.0,750.0,454,30
CUST00693,24,Male,526924.87,44,19,73730.0,3880.53,50,27
CUST00694,47,Female,274032.71,18,23,56810.0,2470.0,22,28
CUST00695,67,Female,236680.67,37,6,13110.0,2185.0,271,29
CUST00696,26,Male,689866.22,7,14,46490.0,3320.71,10,27
CUST00697,52,Female,458452.38,68,4,4820.0,1205.0,42,21
CUST00698,25,Female,727553.63,109,23,91010.0,3956.96,23,30
CUST00699,41,Female,552971.96,80,8,13610.0,1701.25,44,14
CUST00700,36,Male,262365.28,86,3,4540.0,1513.33,400,22
CUST00701,53,Male,1005820.07,60,4,3570.0,892.5,185,32
CUST00702,67,Female,507105.45,48,5,8840.0,1768.0,169,23
CUST00703,69,Female,357218.14,51,3,7590.0,2530.0,314,23
CUST00704,60,Female,393160.42,100,6,10610.0,1768.33,221,36
CUST00705,44,Male,289890.04,84,2,1530.0,765.0,253,29
CUST00706,49,Male,580753.99,95,0,0.0,0.0,9999,29
CUST00707,31,Female,475598.88,52,4,12390.0,3097.5,133,34
CUST00708,35,Male,1240148.83,97,7,10080.0,1440.0,8,21
CUST00709,45,Male,631804.61,77,12,37130.0,3094.17,4,16
CUST00710,46,Male,1206796.89,52,17,26030.0,1531.18,35,25
CUST00711,33,Female,324420.9,84,3,7090.0,2363.33,313,20
CUST00712,52,Male,430843.38,54,8,22600.0,2825.0,4,32
CUST00713,64,Female,746323.48,41,18,36920.0,2051.11,85,24
CUST00714,48,Female,651721.52,42,0,0.0,0.0,9999,19
CUST00715,21,Female,496495.96,102,1,780.0,780.0,123,24
CUST00716,54,Male,308028.61,22,8,18230.0,2278.75,63,25
CUST00717,34,Male,187613.56,39,16,34530.0,2158.12,89,28
CUST00718,56,Female,452885.27,23,4,7750.0,1937.5,65,31
CUST00719,65,Female,461672.49,48,3,6990.0,2330.0,0,24
CUST00720,63,Female,529656.99,113,12,14530.0,1210.83,108,27
CUST00721,43,Female,260885.58,120,17,38290.0,2252.35,43,23
CUST00722,65,Female,336611.51,33,7,13070.0,1867.14,290,24
CUST00723,56,Female,596418.93,41,15,37770.0,2518.0,28,18
CUST00724,58,Male,650587.68,30,6,16870.0,2811.67,15,27
CUST00725,21,Male,547323.52,78,13,20520.0,1578.46,49,34
CUST00726,47,Female,427801.12,47,14,35600.0,2542.86,2,22
CUST00727,47,Male,293075.17,100,12,20040.0,1670.0,10,26
CUST00728,39,Female,768053.41,57,9,21030.0,2336.67,33,33
CUST00729,28,Male,693496.9,72,8,17450.0,2181.25,201,25
CUST00730,19,Female,386156.88,57,0,0.0,0.0,9999,26
CUST00731,61,Male,727457.94,111,5,5760.0,1152.0,188,27
CUST00732,29,Male,484696.51,62,13,28330.0,2179.23,57,29
CUST00733,47,Other,367808.69,86,7,8490.0,1212.86,14,25
CUST00734,53,Male,758721.73,57,9,30960.0,3440.0,78,18
CUST00735,35,Male,523053.3,68,6,8890.0,1481.67,0,25
CUST00736,43,Male,412386.22,115,7,15050.0,2150.0,24,29
CUST00737,70,Female,280779.01,99,1,340.0,340.0,439,30
CUST00738,24,Female,292725.87,72,10,29960.0,2996.0,96,33
CUST00739,18,Female,731986.14,98,14,23500.0,1678.57,12,20
CUST00740,43,Male,613033.27,86,5,9780.0,1956.0,68,26
CUST00741,40,Female,295381.77,25,1,3390.0,3390.0,268,24
CUST00742,43,Male,292870.73,89,7,14510.0,2072.86,47,31
CUST00743,62,Female,1287874.44,40,8,11590.0,1448.75,123,18
CUST00744,23,Female,616272.63,104,6,11100.0,1850.0,78,29
CUST00745,23,Female,861695.66,17,1,1270.0,1270.0,19,23
CUST00746,61,Female,978599.81,80,8,14540.0,1817.5,42,22
CUST00747,25,Female,329287.54,112,7,13010.0,1858.57,21,23
CUST00748,41,Female,1095372.34,48,8,15360.0,1920.0,33,21
CUST00749,39,Male,307842.98,39,19,49900.0,2626.32,23,22
CUST00750,36,Female,694191.81,15,12,30970.0,2580.83,79,28
CUST00751,54,Male,474573.74,17,7,13500.0,1928.57,27,31
CUST00752,35,Male,692410.75,35,8,16160.0,2020.0,31,23
CUST00753,48,Male,454768.99,33,8,13500.0,1687.5,23,24
CUST00754,54,Male,640128.08,104,3,7120.0,2373.33,90,31
CUST00755,47,Male,922847.0,103,20,61090.0,3054.5,27,21
CUST00756,59,Female,827534.96,18,13,26690.0,2053.08,45,33
CUST00757,50,Male,486263.71,30,12,37130.0,3094.17,2,18
CUST00758,27,Male,325545.12,87,5,23290.0,4658.0,63,27
CUST00759,54,Female,437339.28,37,3,8100.0,2700.0,151,30
CUST00760,29,Male,610626.1,111,4,3180.0,795.0,34,21
CUST00761,47,Female,670489.92,7,3,4870.0,1623.33,70,18
CUST00762,44,Female,809257.36,74,21,41040.0,1954.29,22,25
CUST00763,56,Female,359830.29,80,20,27800.0,1390.0,29,20
CUST00764,26,Female,328669.9,28,16,26140.0,1633.75,31,27
CUST00765,38,Male,315988.76,87,6,11220.0,1870.0,110,25
CUST00766,29,Male,457570.57,98,18,44650.0,2480.56,10,26
CUST00767,46,Male,550599.01,18,4,11130.0,2782.5,26,22
CUST00768,50,Female,590570.44,47,0,0.0,0.0,9999,21
CUST00769,60,Male,264578.61,23,16,33660.0,2103.75,23,30
CUST00770,70,Male,325575.48,115,9,25030.0,2781.11,268,23
CUST00771,32,Male,364475.15,20,7,11220.0,1602.86,85,25
CUST00772,19,Female,1102713.97,31,3,7050.0,2350.0,94,21
CUST00773,69,Male,421202.97,14,8,11080.0,1385.0,95,32
CUST00774,56,Other,257257.52,23,4,7280.0,1820.0,86,31
CUST00775,70,Male,593642.47,2,8,23760.0,2970.0,2,21
CUST00776,61,Male,476148.03,29,4,3690.0,922.5,318,31
CUST00777,35,Male,294682.63,50,6,9040.0,1506.67,11,26
CUST00778,20,Female,404020.88,73,17,51200.0,3011.76,60,26
CUST00779,24,Female,428798.26,59,10,38460.0,3846.0,150,26
CUST00780,60,Male,473049.08,33,6,10350.0,1725.0,73,23
CUST00781,35,Male,759830.24,48,12,17930.0,1494.17,103,21
CUST00782,61,Female,643449.97,44,8,9910.0,1238.75,9,16
CUST00783,55,Male,528938.88,12,3,12960.0,4320.0,107,27
CUST00784,54,Male,779269.56,83,3,4830.0,1610.0,87,27
CUST00785,50,Male,415796.16,42,7,8790.0,1255.71,81,23
CUST00786,61,Male,360791.16,84,13,25840.0,1987.69,153,29
CUST00787,48,Male,574523.28,101,22,54430.0,2474.09,17,18
CUST00788,28,Male,554907.38,95,7,10930.0,1561.43,127,22
CUST00789,21,Male,257353.29,35,9,32840.0,3648.89,43,15
CUST00790,35,Female,979031.25,41,11,23300.0,2118.18,4,22
CUST00791,21,Male,316135.71,85,8,17940.0,2242.5,8,27
CUST00792,66,Female,634521.07,55,2,5170.0,2585.0,247,37
CUST00793,51,Male,641206.05,111,4,8210.0,2052.5,86,35
CUST00794,46,Female,180000.0,110,5,10430.0,2086.0,32,33
CUST00795,41,Male,553829.35,107,8,20350.0,2543.75,14,26
CUST00796,39,Female,1044657.78,13,4,7100.0,1775.0,65,22
CUST00797,19,Male,363235.14,39,18,33860.0,1881.11,148,20
CUST00798,61,Female,212845.3,91,3,4460.0,1486.67,52,18
CUST00799,23,Male,474316.46,89,21,70640.0,3363.81,31,27
CUST00800,59,Male,616668.23,66,4,16200.0,4050.0,405,21
CUST00801,42,Female,480752.68,35,8,18020.0,2252.5,29,18
CUST00802,38,Female,326020.24,116,9,15870.0,1763.33,11,28
CUST00803,33,Male,314498.47,72,3,5870.0,1956.67,165,34
CUST00804,48,Female,240960.64,33,23,92840.0,4036.52,61,34
CUST00805,31,Male,215051.93,89,4,7840.0,1960.0,18,27
CUST00806,56,Male,428475.69,85,3,4030.0,1343.33,100,23
CUST00807,45,Other,605117.23,36,24,28960.0,1206.67,39,15
