Purchase_ID,Customer_ID,Product_ID,Purchase_Date,Quantity
PUR00558,CUST00056,P00703,2026-05-23,1
PUR00559,CUST00056,P00606,2024-09-02,1
PUR00560,CUST00056,P00310,2025-09-08,2
PUR00561,CUST00056,P00310,2024-09-01,1
PUR00562,CUST00056,P00236,2026-07-16,1
PUR00563,CUST00056,P00463,2024-10-03,1
PUR00564,CUST00056,P00585,2026-07-19,1
PUR00565,CUST00056,P00310,2026-04-08,1
PUR00566,CUST00056,P00310,2025-02-11,2
PUR00567,CUST00057,P00459,2026-07-07,1
PUR00568,CUST00057,P00459,2024-09-14,1
PUR00569,CUST00057,P00630,2025-04-23,1
PUR00570,CUST00057,P00412,2024-10-08,2
PUR00571,CUST00058,P00187,2026-01-19,1
PUR00572,CUST00058,P00022,2025-11-01,1
PUR00573,CUST00058,P00423,2025-03-27,1
PUR00574,CUST00058,P00165,2026-06-13,1
PUR00575,CUST00058,P00022,2025-05-21,1
PUR00576,CUST00058,P00110,2025-11-29,2
PUR00577,CUST00059,P00564,2026-08-12,1
PUR00578,CUST00059,P00052,2025-01-12,1
PUR00579,CUST00059,P00052,2025-04-29,1
PUR00580,CUST00059,P00215,2024-12-03,1
PUR00581,CUST00059,P00294,2025-12-26,1
PUR00582,CUST00059,P00197,2026-02-01,1
PUR00583,CUST00059,P00137,2025-04-03,1
PUR00584,CUST00060,P00530,2025-10-24,1
PUR00585,CUST00060,P00643,2025-02-18,1
PUR00586,CUST00060,P00287,2025-07-08,1
PUR00587,CUST00060,P00420,2025-07-10,1
PUR00588,CUST00060,P00748,2025-11-14,1
PUR00589,CUST00060,P00143,2024-10-04,2
PUR00590,CUST00060,P00342,2025-03-07,2
PUR00591,CUST00060,P00492,2024-11-24,1
PUR00592,CUST00060,P00420,2025-04-29,1
PUR00593,CUST00060,P00143,2025-12-31,3
PUR00594,CUST00060,P00420,2025-09-27,1
PUR00595,CUST00060,P00492,2025-03-11,1
PUR00596,CUST00060,P00420,2025-01-21,1
PUR00597,CUST00060,P00492,2024-12-10,1
PUR00598,CUST00060,P00280,2025-10-13,1
PUR00599,CUST00061,P00511,2026-07-28,1
PUR00600,CUST00061,P00511,2024-12-28,1
PUR00601,CUST00061,P00511,2026-08-26,1
PUR00602,CUST00061,P00511,2026-08-07,1
PUR00603,CUST00061,P00317,2026-01-18,1
PUR00604,CUST00061,P00511,2024-11-07,2
PUR00605,CUST00061,P00057,2025-07-23,1
PUR00606,CUST00061,P00511,2024-12-30,2
PUR00607,CUST00061,P00511,2024-09-19,3
PUR00608,CUST00061,P00511,2025-04-10,1
PUR00609,CUST00061,P00511,2025-05-05,1
PUR00610,CUST00062,P00239,2025-04-14,2
PUR00611,CUST00062,P00505,2025-04-06,1
PUR00612,CUST00062,P00239,2025-12-09,1
PUR00613,CUST00062,P00406,2026-02-20,1
PUR00614,CUST00062,P00662,2024-09-18,1
PUR00615,CUST00062,P00383,2026-04-25,1
PUR00616,CUST00063,P00076,2025-02-16,1
PUR00617,CUST00063,P00434,2025-02-17,1
PUR00618,CUST00063,P00622,2026-07-29,2
PUR00619,CUST00063,P00434,2026-05-02,1
PUR00620,CUST00064,P00180,2025-08-08,2
PUR00621,CUST00064,P00236,2026-05-14,3
PUR00622,CUST00064,P00236,2024-09-01,1
PUR00623,CUST00064,P00236,2025-12-19,1
PUR00624,CUST00064,P00137,2025-06-23,1
PUR00625,CUST00064,P00711,2026-08-11,2
PUR00626,CUST00064,P00444,2025-11-22,1
PUR00627,CUST00064,P00236,2025-10-25,1
PUR00628,CUST00064,P00364,2025-07-16,1
PUR00629,CUST00064,P00236,2025-06-24,1
PUR00630,CUST00065,P00550,2025-07-20,1
PUR00631,CUST00065,P00645,2026-03-18,1
PUR00632,CUST00065,P00550,2026-08-06,1
PUR00633,CUST00065,P00550,2026-01-24,2
PUR00634,CUST00065,P00461,2026-06-19,1
PUR00635,CUST00065,P00645,2025-06-21,1
PUR00636,CUST00065,P00391,2024-09-26,1
PUR00637,CUST00065,P00426,2025-06-28,2
PUR00638,CUST00065,P00059,2026-02-11,1
PUR00639,CUST00065,P00645,2025-07-20,1
PUR00640,CUST00065,P00526,2024-11-06,2
PUR00641,CUST00065,P00376,2026-07-13,1
PUR00642,CUST00065,P00550,2025-08-06,1
PUR00643,CUST00065,P00550,2025-01-03,1
PUR00644,CUST00065,P00645,2025-12-20,1
PUR00645,CUST00065,P00550,2025-10-18,1
PUR00646,CUST00066,P00124,2025-07-20,1
PUR00647,CUST00066,P00718,2026-04-27,1
PUR00648,CUST00066,P00718,2026-03-03,1
PUR00649,CUST00067,P00037,2026-04-06,1
PUR00650,CUST00067,P00255,2025-04-23,1
PUR00651,CUST00067,P00321,2025-08-27,1
PUR00652,CUST00067,P00199,2025-03-09,1
PUR00653,CUST00067,P00255,2024-10-26,1
PUR00654,CUST00067,P00255,2026-08-11,1
PUR00655,CUST00067,P00255,2025-09-27,1
PUR00656,CUST00068,P00308,2026-02-15,2
PUR00657,CUST00068,P00019,2026-07-07,2
PUR00658,CUST00068,P00308,2026-07-02,1
PUR00659,CUST00068,P00308,2026-03-31,1
PUR00660,CUST00068,P00313,2026-07-20,1
PUR00661,CUST00068,P00693,2026-02-26,1
PUR00662,CUST00068,P00654,2026-04-01,1
PUR00663,CUST00068,P00313,2026-06-11,1
PUR00664,CUST00068,P00433,2026-07-07,1
PUR00665,CUST00068,P00308,2026-05-31,1
PUR00666,CUST00068,P00506,2026-07-16,2
PUR00667,CUST00068,P00722,2026-07-16,1
PUR00668,CUST00068,P00295,2026-02-17,1
PUR00669,CUST00068,P00308,2026-07-28,1
PUR00670,CUST00068,P00660,2026-04-24,1
PUR00671,CUST00068,P00554,2026-07-25,2
PUR00672,CUST00068,P00308,2026-02-19,1
PUR00673,CUST00068,P00143,2026-02-18,1
PUR00674,CUST00068,P00058,2026-07-03,1
PUR00675,CUST00068,P00433,2026-07-25,1
PUR00676,CUST00068,P00090,2026-06-03,2
PUR00677,CUST00068,P00090,2026-08-29,1
PUR00678,CUST00069,P00615,2026-05-21,1
PUR00679,CUST00069,P00188,2026-06-07,2
PUR00680,CUST00069,P00165,2026-02-02,1
PUR00681,CUST00069,P00725,2025-03-26,1
PUR00682,CUST00069,P00202,2026-01-14,1
PUR00683,CUST00069,P00545,2026-07-09,1
PUR00684,CUST00069,P00202,2025-06-19,1
PUR00685,CUST00069,P00687,2026-01-22,2
PUR00686,CUST00069,P00424,2026-02-06,1
PUR00687,CUST00070,P00259,2026-02-19,1
PUR00688,CUST00070,P00449,2026-03-19,1
PUR00689,CUST00070,P00259,2025-06-03,1
PUR00690,CUST00070,P00379,2025-09-01,1
PUR00691,CUST00070,P00120,2024-10-02,1
PUR00692,CUST00070,P00656,2024-09-07,1
PUR00693,CUST00070,P00259,2024-10-23,1
PUR00694,CUST00070,P00259,2025-01-18,1
PUR00695,CUST00070,P00041,2025-03-09,1
PUR00696,CUST00070,P00259,2024-09-10,1
PUR00697,CUST00070,P00259,2024-11-27,1
PUR00698,CUST00070,P00501,2026-03-14,1
PUR00699,CUST00070,P00609,2024-11-06,3
PUR00700,CUST00071,P00188,2025-10-25,1
PUR00701,CUST00071,P00615,2025-09-16,1
PUR00702,CUST00071,P00594,2025-09-21,1
PUR00703,CUST00071,P00188,2026-05-25,2
PUR00704,CUST00071,P00202,2026-01-17,1
PUR00705,CUST00071,P00615,2026-07-08,1
PUR00706,CUST00071,P00615,2026-06-14,2
PUR00707,CUST00071,P00385,2025-09-03,1
PUR00708,CUST00071,P00725,2026-06-10,1
PUR00709,CUST00071,P00254,2026-01-22,1
PUR00710,CUST00071,P00492,2025-11-05,1
PUR00711,CUST00072,P00698,2026-03-07,1
PUR00712,CUST00072,P00698,2026-04-12,1
PUR00713,CUST00072,P00088,2026-04-05,1
PUR00714,CUST00072,P00698,2025-01-08,1
PUR00715,CUST00072,P00698,2025-08-21,1
PUR00716,CUST00072,P00326,2026-06-16,1
PUR00717,CUST00073,P00415,2025-02-03,1
PUR00718,CUST00073,P00160,2024-09-10,2
PUR00719,CUST00073,P00204,2024-11-30,1
PUR00720,CUST00073,P00103,2026-02-28,1
PUR00721,CUST00073,P00377,2026-01-28,1
PUR00722,CUST00073,P00103,2024-11-18,1
PUR00723,CUST00073,P00207,2025-12-11,1
PUR00724,CUST00073,P00099,2026-04-22,1
PUR00725,CUST00073,P00574,2026-04-29,1
PUR00726,CUST00073,P00005,2026-03-07,1
PUR00727,CUST00073,P00024,2025-11-24,2
PUR00728,CUST00073,P00024,2025-09-17,1
PUR00729,CUST00073,P00103,2024-09-13,2
PUR00730,CUST00073,P00028,2025-10-20,1
PUR00731,CUST00073,P00377,2025-03-26,1
PUR00732,CUST00073,P00160,2024-11-23,1
PUR00733,CUST00073,P00377,2026-07-07,3
PUR00734,CUST00073,P00045,2026-01-01,1
PUR00735,CUST00074,P00466,2024-11-08,1
PUR00736,CUST00074,P00346,2026-06-17,1
PUR00737,CUST00074,P00346,2025-05-14,1
PUR00738,CUST00074,P00466,2025-11-09,1
PUR00739,CUST00074,P00585,2025-09-13,1
PUR00740,CUST00074,P00585,2024-10-28,1
PUR00741,CUST00074,P00189,2026-02-15,1
PUR00742,CUST00074,P00585,2026-03-15,1
PUR00743,CUST00074,P00192,2025-02-14,1
PUR00744,CUST00074,P00352,2025-06-16,1
PUR00745,CUST00074,P00189,2025-11-28,2
PUR00746,CUST00074,P00189,2025-10-04,1
PUR00747,CUST00074,P00466,2026-07-11,1
PUR00748,CUST00074,P00466,2026-03-09,2
PUR00749,CUST00074,P00346,2025-03-20,1
PUR00750,CUST00074,P00466,2025-08-01,1
PUR00751,CUST00074,P00225,2025-08-29,1
PUR00752,CUST00074,P00189,2026-02-27,1
PUR00753,CUST00074,P00466,2026-06-25,2
PUR00754,CUST00074,P00585,2026-03-11,2
PUR00755,CUST00074,P00466,2026-04-03,1
PUR00756,CUST00074,P00409,2026-05-04,1
PUR00757,CUST00074,P00346,2025-03-30,3
PUR00758,CUST00074,P00585,2026-01-09,1
PUR00759,CUST00074,P00346,2025-12-31,1
PUR00760,CUST00075,P00443,2025-11-11,1
PUR00761,CUST00075,P00056,2026-07-13,1
PUR00762,CUST00075,P00472,2026-08-11,1
PUR00763,CUST00076,P00553,2025-06-26,1
PUR00764,CUST00076,P00084,2025-11-29,2
PUR00765,CUST00076,P00084,2026-08-05,1
PUR00766,CUST00076,P00304,2026-01-02,1
PUR00767,CUST00076,P00084,2026-08-12,1
PUR00768,CUST00076,P00301,2024-11-29,2
PUR00769,CUST00076,P00318,2025-06-19,2
PUR00770,CUST00076,P00084,2025-02-28,2
PUR00771,CUST00077,P00099,2025-05-05,1
PUR00772,CUST00077,P00623,2024-09-27,1
PUR00773,CUST00077,P00355,2025-04-27,1
PUR00774,CUST00077,P00122,2025-08-07,1
PUR00775,CUST00077,P00513,2026-04-04,3
PUR00776,CUST00077,P00623,2025-11-12,1
PUR00777,CUST00077,P00204,2026-05-31,1
PUR00778,CUST00077,P00377,2025-08-03,1
PUR00779,CUST00077,P00517,2025-09-09,2
PUR00780,CUST00077,P00160,2025-06-05,1
PUR00781,CUST00077,P00491,2026-01-16,2
PUR00782,CUST00077,P00099,2025-11-24,1
PUR00783,CUST00077,P00701,2024-10-10,1
PUR00784,CUST00077,P00357,2025-07-04,1
PUR00785,CUST00077,P00570,2024-09-29,1
PUR00786,CUST00077,P00099,2024-12-16,1
PUR00787,CUST00077,P00047,2025-03-24,2
PUR00788,CUST00077,P00024,2024-11-30,2
PUR00789,CUST00077,P00163,2026-07-23,1
PUR00790,CUST00078,P00239,2025-12-20,2
PUR00791,CUST00078,P00658,2025-08-09,2
PUR00792,CUST00079,P00188,2026-02-27,3
PUR00793,CUST00079,P00358,2025-06-13,1
PUR00794,CUST00079,P00358,2025-10-29,1
PUR00795,CUST00079,P00188,2026-01-24,1
PUR00796,CUST00079,P00188,2025-02-26,1
PUR00797,CUST00079,P00188,2024-11-12,2
PUR00798,CUST00079,P00188,2026-04-15,1
PUR00799,CUST00079,P00263,2025-08-17,1
PUR00800,CUST00079,P00284,2025-09-08,1
PUR00801,CUST00079,P00358,2025-10-07,1
PUR00802,CUST00079,P00358,2026-08-25,1
PUR00803,CUST00079,P00242,2025-11-01,1
PUR00804,CUST00079,P00115,2025-02-24,1
PUR00805,CUST00079,P00115,2025-03-30,1
PUR00806,CUST00079,P00496,2025-09-10,1
PUR00807,CUST00079,P00678,2026-07-14,1
PUR00808,CUST00079,P00358,2025-06-25,2
PUR00809,CUST00079,P00358,2025-08-07,1
PUR00810,CUST00079,P00358,2025-06-06,1
PUR00811,CUST00079,P00487,2024-11-04,1
PUR00812,CUST00079,P00358,2025-04-10,1
PUR00813,CUST00079,P00358,2026-03-03,1
PUR00814,CUST00080,P00313,2025-07-22,2
PUR00815,CUST00080,P00398,2025-08-28,1
PUR00816,CUST00080,P00485,2026-06-04,1
PUR00817,CUST00081,P00483,2025-10-10,1
PUR00818,CUST00081,P00483,2026-01-18,1
PUR00819,CUST00081,P00163,2026-07-15,3
PUR00820,CUST00081,P00103,2025-09-21,1
PUR00821,CUST00081,P00163,2026-04-03,1
PUR00822,CUST00082,P00450,2025-04-17,1
PUR00823,CUST00082,P00165,2024-12-04,1
PUR00824,CUST00082,P00205,2026-02-01,1
PUR00825,CUST00083,P00657,2026-06-17,1
PUR00826,CUST00083,P00207,2024-09-05,1
PUR00827,CUST00083,P00290,2025-01-19,1
PUR00828,CUST00083,P00187,2026-07-14,1
PUR00829,CUST00083,P00207,2024-11-25,1
PUR00830,CUST00084,P00020,2025-11-10,1
PUR00831,CUST00084,P00052,2025-06-17,1
PUR00832,CUST00084,P00190,2024-10-22,1
PUR00833,CUST00084,P00668,2026-03-01,1
PUR00834,CUST00084,P00596,2024-12-18,1
PUR00835,CUST00085,P00191,2024-10-30,1
PUR00836,CUST00085,P00394,2026-07-13,1
PUR00837,CUST00085,P00670,2026-08-16,1
PUR00838,CUST00085,P00311,2024-12-10,1
PUR00839,CUST00086,P00109,2025-05-07,1
PUR00840,CUST00086,P00721,2026-03-19,2
PUR00841,CUST00086,P00561,2025-03-10,2
PUR00842,CUST00086,P00559,2024-10-20,1
PUR00843,CUST00086,P00109,2026-03-11,1
PUR00844,CUST00086,P00661,2026-08-05,1
PUR00845,CUST00086,P00659,2025-03-23,1
PUR00846,CUST00086,P00561,2025-09-03,1
PUR00847,CUST00086,P00467,2025-09-07,3
PUR00848,CUST00086,P00467,2026-04-02,1
PUR00849,CUST00086,P00659,2026-02-23,2
PUR00850,CUST00086,P00659,2026-06-26,1
PUR00851,CUST00086,P00109,2025-09-08,1
PUR00852,CUST00086,P00426,2025-11-15,1
PUR00853,CUST00086,P00051,2026-05-16,1
PUR00854,CUST00086,P00561,2025-02-27,1
PUR00855,CUST00086,P00109,2024-12-18,1
PUR00856,CUST00086,P00186,2025-02-18,1
PUR00857,CUST00087,P00398,2025-04-29,2
PUR00858,CUST00087,P00215,2025-06-30,1
PUR00859,CUST00087,P00398,2025-02-25,1
PUR00860,CUST00087,P00474,2025-11-10,1
PUR00861,CUST00087,P00138,2026-02-19,1
PUR00862,CUST00088,P00570,2025-02-15,2
PUR00863,CUST00088,P00593,2024-11-17,1
PUR00864,CUST00088,P00593,2025-07-06,1
PUR00865,CUST00088,P00059,2024-09-23,1
PUR00866,CUST00088,P00204,2025-03-26,1
PUR00867,CUST00088,P00207,2024-09-20,1
PUR00868,CUST00089,P00518,2026-07-25,1
PUR00869,CUST00090,P00533,2024-09-14,1
PUR00870,CUST00090,P00533,2024-10-18,1
PUR00871,CUST00090,P00538,2025-07-03,2
PUR00872,CUST00090,P00533,2025-08-22,1
PUR00873,CUST00090,P00251,2025-07-14,1
PUR00874,CUST00090,P00533,2025-07-23,1
PUR00875,CUST00090,P00251,2026-07-22,2
PUR00876,CUST00090,P00251,2025-10-09,1
PUR00877,CUST00090,P00138,2024-09-24,2
PUR00878,CUST00090,P00138,2025-12-09,2
PUR00879,CUST00090,P00533,2025-09-24,2
PUR00880,CUST00090,P00251,2024-10-25,1
PUR00881,CUST00090,P00533,2026-01-31,1
PUR00882,CUST00090,P00251,2025-06-21,1
PUR00883,CUST00090,P00138,2025-05-25,2
PUR00884,CUST00090,P00251,2025-05-01,2
PUR00885,CUST00090,P00435,2025-02-27,1
PUR00886,CUST00090,P00533,2024-09-04,1
PUR00887,CUST00091,P00643,2025-09-18,2
PUR00888,CUST00091,P00319,2026-04-05,1
PUR00889,CUST00091,P00136,2024-11-25,2
PUR00890,CUST00091,P00136,2025-11-17,1
PUR00891,CUST00091,P00220,2026-08-12,2
PUR00892,CUST00091,P00319,2025-12-03,1
PUR00893,CUST00091,P00319,2026-04-27,1
PUR00894,CUST00091,P00134,2025-09-06,1
PUR00895,CUST00091,P00319,2025-10-29,1
PUR00896,CUST00091,P00263,2025-05-17,1
PUR00897,CUST00091,P00319,2024-10-22,1
PUR00898,CUST00091,P00342,2026-06-06,1
PUR00899,CUST00091,P00319,2024-11-07,1
PUR00900,CUST00091,P00319,2025-05-24,1
PUR00901,CUST00091,P00319,2025-04-21,1
PUR00902,CUST00091,P00319,2025-04-04,1
PUR00903,CUST00091,P00342,2026-04-19,2
PUR00904,CUST00091,P00319,2024-11-19,2
PUR00905,CUST00092,P00657,2025-12-28,1
PUR00906,CUST00092,P00309,2026-06-02,1
PUR00907,CUST00092,P00622,2026-02-03,2
PUR00908,CUST00092,P00732,2024-10-19,1
PUR00909,CUST00092,P00429,2024-11-22,1
PUR00910,CUST00093,P00040,2026-03-21,2
PUR00911,CUST00093,P00040,2026-07-22,1
PUR00912,CUST00093,P00040,2026-07-31,1
PUR00913,CUST00093,P00040,2026-05-09,1
PUR00914,CUST00093,P00457,2026-02-07,2
PUR00915,CUST00093,P00393,2026-08-02,1
PUR00916,CUST00093,P00423,2026-08-27,1
PUR00917,CUST00093,P00349,2026-03-17,1
PUR00918,CUST00093,P00344,2026-04-19,1
PUR00919,CUST00093,P00040,2026-08-30,1
PUR00920,CUST00094,P00496,2026-03-18,1
PUR00921,CUST00094,P00423,2025-08-26,1
PUR00922,CUST00094,P00496,2026-01-04,1
PUR00923,CUST00094,P00709,2026-05-19,1
PUR00924,CUST00094,P00667,2025-02-18,1
PUR00925,CUST00094,P00594,2025-01-10,2
PUR00926,CUST00095,P00365,2024-11-30,3
PUR00927,CUST00095,P00365,2026-04-25,1
PUR00928,CUST00095,P00365,2026-07-13,1
PUR00929,CUST00095,P00365,2025-08-07,1
PUR00930,CUST00095,P00365,2025-05-05,1
PUR00931,CUST00095,P00365,2026-08-18,1
PUR00932,CUST00095,P00251,2024-10-15,1
PUR00933,CUST00095,P00365,2026-03-22,2
PUR00934,CUST00095,P00365,2026-08-10,1
PUR00935,CUST00095,P00365,2025-05-19,1
PUR00936,CUST00095,P00539,2025-07-08,1
PUR00937,CUST00095,P00365,2025-10-23,1
PUR00938,CUST00095,P00539,2026-01-16,1
PUR00939,CUST00095,P00733,2026-08-22,1
PUR00940,CUST00095,P00365,2024-10-04,2
PUR00941,CUST00095,P00615,2026-04-21,1
PUR00942,CUST00095,P00365,2025-01-19,1
PUR00943,CUST00095,P00747,2025-07-28,3
PUR00944,CUST00095,P00115,2026-04-18,1
PUR00945,CUST00095,P00188,2026-07-07,1
PUR00946,CUST00096,P00013,2025-08-11,1
PUR00947,CUST00096,P00383,2026-03-24,2
PUR00948,CUST00096,P00666,2025-06-28,2
PUR00949,CUST00096,P00729,2026-08-30,1
PUR00950,CUST00096,P00136,2025-08-12,1
PUR00951,CUST00096,P00251,2025-12-30,2
PUR00952,CUST00096,P00729,2026-04-18,1
PUR00953,CUST00096,P00729,2025-07-06,1
PUR00954,CUST00097,P00452,2024-12-20,1
PUR00955,CUST00097,P00268,2026-03-30,1
PUR00956,CUST00098,P00265,2025-07-02,1
PUR00957,CUST00098,P00647,2026-01-25,1
PUR00958,CUST00098,P00290,2025-07-21,1
PUR00959,CUST00098,P00412,2025-12-03,1
PUR00960,CUST00098,P00245,2025-04-19,1
PUR00961,CUST00098,P00647,2025-08-10,3
PUR00962,CUST00098,P00712,2025-09-09,1
PUR00963,CUST00098,P00412,2025-03-04,3
PUR00964,CUST00099,P00030,2024-11-20,1
PUR00965,CUST00099,P00698,2025-11-27,2
PUR00966,CUST00099,P00401,2026-07-11,3
PUR00967,CUST00099,P00651,2026-04-06,1
PUR00968,CUST00099,P00537,2026-08-27,2
PUR00969,CUST00099,P00382,2024-09-07,2
PUR00970,CUST00099,P00225,2025-11-06,1
PUR00971,CUST00099,P00592,2025-12-11,1
PUR00972,CUST00099,P00608,2026-04-23,3
PUR00973,CUST00100,P00698,2025-04-05,1
PUR00974,CUST00100,P00197,2024-10-16,1
PUR00975,CUST00100,P00706,2025-09-03,1
PUR00976,CUST00100,P00656,2025-05-10,2
PUR00977,CUST00100,P00288,2026-06-02,1
PUR00978,CUST00100,P00091,2025-02-11,1
PUR00979,CUST00100,P00706,2024-10-08,2
PUR00980,CUST00100,P00534,2025-12-06,1
PUR00981,CUST00100,P00706,2026-05-21,1
PUR00982,CUST00100,P00288,2024-12-18,2
PUR00983,CUST00100,P00288,2024-09-18,1
PUR00984,CUST00100,P00698,2025-08-28,1
PUR00985,CUST00100,P00288,2024-11-10,1
PUR00986,CUST00100,P00701,2025-04-12,1
PUR00987,CUST00100,P00265,2026-02-01,1
PUR00988,CUST00100,P00320,2024-12-26,1
PUR00989,CUST00100,P00698,2025-01-29,1
PUR00990,CUST00100,P00288,2026-01-18,1
PUR00991,CUST00100,P00698,2024-11-21,2
PUR00992,CUST00100,P00064,2026-05-05,1
PUR00993,CUST00100,P00618,2025-02-01,1
PUR00994,CUST00100,P00288,2026-04-27,2
PUR00995,CUST00100,P00469,2025-04-15,1
PUR00996,CUST00101,P00347,2026-01-30,2
PUR00997,CUST00101,P00499,2024-11-14,1
PUR00998,CUST00101,P00089,2026-03-10,1
PUR00999,CUST00101,P00248,2025-09-01,1
PUR01000,CUST00101,P00303,2025-10-14,1
PUR01001,CUST00101,P00303,2026-01-11,1
PUR01002,CUST00101,P00303,2025-08-16,2
PUR01003,CUST00101,P00347,2025-08-15,1
PUR01004,CUST00101,P00303,2026-05-29,1
PUR01005,CUST00101,P00303,2025-02-25,1
PUR01006,CUST00101,P00732,2024-12-22,1
PUR01007,CUST00101,P00303,2025-12-18,3
PUR01008,CUST00101,P00303,2026-08-13,3
PUR01009,CUST00101,P00504,2025-03-19,1
PUR01010,CUST00101,P00347,2025-11-24,1
PUR01011,CUST00102,P00539,2024-12-24,1
PUR01012,CUST00102,P00022,2026-04-22,1
PUR01013,CUST00102,P00321,2026-07-25,1
PUR01014,CUST00102,P00022,2025-01-11,1
PUR01015,CUST00102,P00280,2025-11-12,2
PUR01016,CUST00102,P00022,2024-09-18,1
PUR01017,CUST00103,P00491,2026-06-19,1
PUR01018,CUST00103,P00644,2026-01-19,1
PUR01019,CUST00104,P00318,2026-08-10,1
PUR01020,CUST00104,P00625,2025-08-20,1
PUR01021,CUST00104,P00318,2026-04-19,2
PUR01022,CUST00104,P00322,2026-03-15,1
PUR01023,CUST00104,P00041,2025-08-22,1
PUR01024,CUST00104,P00259,2026-05-06,1
PUR01025,CUST00104,P00534,2025-11-19,1
PUR01026,CUST00104,P00088,2025-09-01,1
PUR01027,CUST00104,P00569,2026-08-26,1
PUR01028,CUST00104,P00088,2026-03-02,1
PUR01029,CUST00104,P00743,2025-09-17,1
PUR01030,CUST00104,P00242,2026-05-24,1
PUR01031,CUST00105,P00692,2025-06-02,1
PUR01032,CUST00105,P00577,2025-01-01,2
PUR01033,CUST00105,P00177,2026-02-04,3
PUR01034,CUST00105,P00574,2026-01-06,1
PUR01035,CUST00105,P00150,2024-09-21,1
PUR01036,CUST00105,P00577,2025-05-12,1
PUR01037,CUST00106,P00197,2026-08-30,1
PUR01038,CUST00106,P00701,2026-07-14,1
PUR01039,CUST00106,P00555,2026-08-22,1
PUR01040,CUST00106,P00378,2026-08-03,2
PUR01041,CUST00106,P00581,2026-08-24,1
PUR01042,CUST00106,P00011,2026-08-26,1
PUR01043,CUST00106,P00304,2026-07-06,1
PUR01044,CUST00106,P00194,2026-07-07,2
PUR01045,CUST00106,P00701,2026-08-03,1
PUR01046,CUST00106,P00055,2026-07-11,1
PUR01047,CUST00106,P00036,2026-07-08,1
PUR01048,CUST00106,P00581,2026-08-19,1
PUR01049,CUST00106,P00257,2026-08-27,1
PUR01050,CUST00106,P00104,2026-07-15,1
PUR01051,CUST00106,P00466,2026-07-11,1
PUR01052,CUST00106,P00011,2026-08-15,1
PUR01053,CUST00107,P00527,2025-02-22,1
PUR01054,CUST00107,P00527,2026-02-02,1
PUR01055,CUST00107,P00009,2025-12-23,1
PUR01056,CUST00107,P00262,2024-10-20,1
PUR01057,CUST00107,P00278,2024-12-14,1
PUR01058,CUST00107,P00278,2024-12-05,1
PUR01059,CUST00107,P00359,2026-03-30,1
PUR01060,CUST00107,P00499,2025-01-09,1
PUR01061,CUST00107,P00009,2026-03-23,2
PUR01062,CUST00107,P00278,2025-01-23,2
PUR01063,CUST00107,P00009,2025-08-12,2
PUR01064,CUST00107,P00009,2025-05-26,1
PUR01065,CUST00107,P00009,2025-06-30,1
PUR01066,CUST00108,P00142,2025-05-11,1
PUR01067,CUST00108,P00272,2025-01-11,1
PUR01068,CUST00108,P00661,2026-02-06,1
PUR01069,CUST00108,P00661,2025-09-26,1
PUR01070,CUST00108,P00122,2026-05-12,2
PUR01071,CUST00109,P00054,2025-01-26,2
PUR01072,CUST00109,P00464,2025-10-19,2
PUR01073,CUST00109,P00082,2026-04-03,2
PUR01074,CUST00109,P00054,2025-10-12,1
PUR01075,CUST00110,P00061,2025-06-16,1
PUR01076,CUST00110,P00061,2026-02-09,1
PUR01077,CUST00110,P00061,2024-11-11,1
PUR01078,CUST00110,P00061,2026-07-26,1
PUR01079,CUST00110,P00502,2026-02-09,2
PUR01080,CUST00111,P00749,2025-11-11,1
PUR01081,CUST00111,P00098,2025-11-08,3
PUR01082,CUST00111,P00367,2026-01-12,1
PUR01083,CUST00111,P00098,2025-07-07,1
PUR01084,CUST00111,P00692,2025-11-18,1
PUR01085,CUST00111,P00492,2024-11-22,1
PUR01086,CUST00111,P00749,2025-12-29,1
PUR01087,CUST00111,P00180,2024-09-21,1
PUR01088,CUST00112,P00727,2024-09-09,1
PUR01089,CUST00112,P00727,2026-03-31,1
PUR01090,CUST00112,P00117,2026-03-27,2
PUR01091,CUST00112,P00117,2026-01-07,1
PUR01092,CUST00112,P00374,2024-09-15,1
PUR01093,CUST00112,P00727,2025-02-14,1
PUR01094,CUST00112,P00727,2024-11-14,2
PUR01095,CUST00112,P00236,2025-11-09,3
PUR01096,CUST00112,P00727,2024-09-10,1
PUR01097,CUST00112,P00132,2025-03-24,1
PUR01098,CUST00112,P00217,2025-03-18,3
PUR01099,CUST00112,P00192,2025-09-20,2
PUR01100,CUST00112,P00236,2024-11-05,1
PUR01101,CUST00112,P00374,2026-07-07,1
PUR01102,CUST00112,P00374,2026-05-31,2
PUR01103,CUST00112,P00374,2024-12-04,1
PUR01104,CUST00112,P00304,2025-11-04,2
PUR01105,CUST00112,P00444,2024-11-21,1
PUR01106,CUST00112,P00347,2024-09-05,1
PUR01107,CUST00113,P00580,2024-11-25,1
PUR01108,CUST00113,P00580,2026-05-01,1
PUR01109,CUST00113,P00175,2025-01-03,1
PUR01110,CUST00113,P00270,2026-06-05,1
PUR01111,CUST00113,P00580,2026-08-26,1
PUR01112,CUST00113,P00580,2026-01-27,1
PUR01113,CUST00114,P00189,2025-12-30,1
PUR01114,CUST00114,P00684,2026-05-06,1
PUR01115,CUST00114,P00684,2026-05-20,1
