item_id,name,category,brand,price,rating,user_id
ITEM_10334,Fashion Product 335,Accessories,Mango,160.18,3.2,CUST_1410
ITEM_10335,Fashion Product 336,Dresses,Gucci,69.29,4.6,CUST_1482
ITEM_10336,Fashion Product 337,Dresses,Levi's,68.48,3.7,CUST_1307
ITEM_10337,Fashion Product 338,Bottoms,Mango,239.67,3.0,CUST_1214
ITEM_10338,Fashion Product 339,Outerwear,Levi's,120.83,4.5,CUST_1030
ITEM_10339,Fashion Product 340,Accessories,Uniqlo,17.06,3.4,CUST_1419
ITEM_10340,Fashion Product 341,Tops,Mango,91.56,4.3,CUST_1025
ITEM_10341,Fashion Product 342,Footwear,Gucci,150.28,4.6,CUST_1028
ITEM_10342,Fashion Product 343,Tops,Levi's,88.86,4.9,CUST_1097
ITEM_10343,Fashion Product 344,Outerwear,Nike,16.44,2.7,CUST_1087
ITEM_10344,Fashion Product 345,Footwear,H&M,116.63,2.5,CUST_1026
ITEM_10345,Fashion Product 346,Outerwear,Mango,35.42,3.9,CUST_1120
ITEM_10346,Fashion Product 347,Dresses,Uniqlo,158.6,3.2,CUST_1201
ITEM_10347,Fashion Product 348,Footwear,Zara,158.7,3.7,CUST_1392
ITEM_10348,Fashion Product 349,Dresses,Gucci,19.06,2.7,CUST_1357
ITEM_10349,Fashion Product 350,Tops,Levi's,79.76,3.8,CUST_1353
ITEM_10350,Fashion Product 351,Tops,Levi's,109.28,2.8,CUST_1015
ITEM_10351,Fashion Product 352,Footwear,H&M,142.06,4.6,CUST_1305
ITEM_10352,Fashion Product 353,Footwear,Levi's,81.06,4.4,CUST_1254
ITEM_10353,Fashion Product 354,Accessories,Puma,79.06,2.7,CUST_1111
ITEM_10354,Fashion Product 355,Outerwear,Adidas,245.92,4.6,CUST_1008
ITEM_10355,Fashion Product 356,Accessories,Puma,20.05,3.3,CUST_1439
ITEM_10356,Fashion Product 357,Outerwear,Levi's,247.37,3.4,CUST_1341
ITEM_10357,Fashion Product 358,Accessories,Gucci,21.46,2.9,CUST_1128
ITEM_10358,Fashion Product 359,Dresses,Mango,79.2,4.6,CUST_1186
ITEM_10359,Fashion Product 360,Footwear,Uniqlo,128.49,3.5,CUST_1387
ITEM_10360,Fashion Product 361,Tops,Zara,44.39,2.6,CUST_1393
ITEM_10361,Fashion Product 362,Outerwear,Mango,42.36,4.9,CUST_1014
ITEM_10362,Fashion Product 363,Outerwear,Nike,71.52,3.1,CUST_1230
ITEM_10363,Fashion Product 364,Tops,Mango,243.64,4.8,CUST_1091
ITEM_10364,Fashion Product 365,Accessories,Mango,101.23,3.3,CUST_1404
ITEM_10365,Fashion Product 366,Outerwear,Uniqlo,145.84,4.6,CUST_1004
ITEM_10366,Fashion Product 367,Dresses,H&M,179.03,4.2,CUST_1152
ITEM_10367,Fashion Product 368,Footwear,Levi's,188.13,4.7,CUST_1219
ITEM_10368,Fashion Product 369,Tops,H&M,175.13,4.9,CUST_1076
ITEM_10369,Fashion Product 370,Footwear,Nike,90.86,4.7,CUST_1284
ITEM_10370,Fashion Product 371,Outerwear,Zara,36.81,3.5,CUST_1355
ITEM_10371,Fashion Product 372,Outerwear,Puma,77.61,4.5,CUST_1216
ITEM_10372,Fashion Product 373,Tops,Zara,60.47,4.3,CUST_1159
ITEM_10373,Fashion Product 374,Dresses,Levi's,42.71,2.7,CUST_1251
ITEM_10374,Fashion Product 375,Bottoms,Zara,15.88,4.8,CUST_1067
ITEM_10375,Fashion Product 376,Tops,Adidas,234.57,3.7,CUST_1222
ITEM_10376,Fashion Product 377,Bottoms,Puma,231.05,2.8,CUST_1192
ITEM_10377,Fashion Product 378,Accessories,Nike,22.1,3.6,CUST_1219
ITEM_10378,Fashion Product 379,Bottoms,Levi's,51.54,4.0,CUST_1373
ITEM_10379,Fashion Product 380,Dresses,Gucci,43.48,3.9,CUST_1017
ITEM_10380,Fashion Product 381,Accessories,Nike,77.49,3.9,CUST_1390
ITEM_10381,Fashion Product 382,Bottoms,Adidas,58.98,3.1,CUST_1495
ITEM_10382,Fashion Product 383,Accessories,Puma,237.0,4.1,CUST_1107
ITEM_10383,Fashion Product 384,Bottoms,Uniqlo,30.2,4.8,CUST_1466
ITEM_10384,Fashion Product 385,Dresses,Adidas,60.8,3.5,CUST_1444
ITEM_10385,Fashion Product 386,Bottoms,Nike,29.37,4.1,CUST_1227
ITEM_10386,Fashion Product 387,Bottoms,Levi's,245.29,3.1,CUST_1475
ITEM_10387,Fashion Product 388,Bottoms,Levi's,230.42,2.6,CUST_1081
ITEM_10388,Fashion Product 389,Tops,Puma,181.99,4.0,CUST_1267
ITEM_10389,Fashion Product 390,Tops,H&M,112.23,2.6,CUST_1166
ITEM_10390,Fashion Product 391,Tops,Puma,55.64,4.3,CUST_1357
ITEM_10391,Fashion Product 392,Dresses,Puma,63.16,4.2,CUST_1234
ITEM_10392,Fashion Product 393,Accessories,Adidas,116.33,3.4,CUST_1162
ITEM_10393,Fashion Product 394,Outerwear,Levi's,194.37,3.5,CUST_1175
ITEM_10394,Fashion Product 395,Bottoms,Nike,73.54,4.8,CUST_1160
ITEM_10395,Fashion Product 396,Bottoms,Uniqlo,84.59,2.5,CUST_1363
ITEM_10396,Fashion Product 397,Dresses,Zara,153.99,3.9,CUST_1376
ITEM_10397,Fashion Product 398,Bottoms,Mango,67.06,4.8,CUST_1185
ITEM_10398,Fashion Product 399,Tops,Uniqlo,150.21,4.8,CUST_1174
ITEM_10399,Fashion Product 400,Outerwear,Zara,102.91,4.0,CUST_1238
ITEM_10400,Fashion Product 401,Footwear,H&M,18.25,3.5,CUST_1163
ITEM_10401,Fashion Product 402,Bottoms,Nike,106.65,2.7,CUST_1476
ITEM_10402,Fashion Product 403,Tops,Levi's,230.69,2.9,CUST_1406
ITEM_10403,Fashion Product 404,Footwear,Gucci,80.35,4.2,CUST_1400
ITEM_10404,Fashion Product 405,Outerwear,Puma,87.48,2.5,CUST_1238
ITEM_10405,Fashion Product 406,Footwear,Uniqlo,25.83,4.7,CUST_1106
ITEM_10406,Fashion Product 407,Tops,Zara,157.61,4.0,CUST_1118
ITEM_10407,Fashion Product 408,Accessories,Gucci,213.82,2.6,CUST_1232
ITEM_10408,Fashion Product 409,Accessories,Uniqlo,94.7,3.1,CUST_1076
ITEM_10409,Fashion Product 410,Footwear,Nike,67.66,4.0,CUST_1005
ITEM_10410,Fashion Product 411,Dresses,Levi's,239.59,2.6,CUST_1218
ITEM_10411,Fashion Product 412,Footwear,Uniqlo,188.82,4.4,CUST_1282
ITEM_10412,Fashion Product 413,Bottoms,Uniqlo,146.12,4.8,CUST_1333
ITEM_10413,Fashion Product 414,Bottoms,Levi's,83.33,4.9,CUST_1408
ITEM_10414,Fashion Product 415,Accessories,H&M,62.99,4.3,CUST_1236
ITEM_10415,Fashion Product 416,Dresses,Adidas,181.78,4.6,CUST_1323
ITEM_10416,Fashion Product 417,Tops,Uniqlo,135.23,4.0,CUST_1032
ITEM_10417,Fashion Product 418,Bottoms,Levi's,134.94,3.6,CUST_1407
ITEM_10418,Fashion Product 419,Accessories,Adidas,27.69,4.3,CUST_1177
ITEM_10419,Fashion Product 420,Outerwear,Levi's,132.93,3.1,CUST_1485
ITEM_10420,Fashion Product 421,Accessories,Levi's,207.46,2.8,CUST_1119
ITEM_10421,Fashion Product 422,Bottoms,H&M,237.23,4.4,CUST_1190
ITEM_10422,Fashion Product 423,Bottoms,Levi's,35.6,4.9,CUST_1102
ITEM_10423,Fashion Product 424,Accessories,Nike,161.48,3.9,CUST_1365
ITEM_10424,Fashion Product 425,Tops,Uniqlo,146.4,3.7,CUST_1486
ITEM_10425,Fashion Product 426,Footwear,Zara,223.67,3.8,CUST_1461
ITEM_10426,Fashion Product 427,Bottoms,Zara,190.3,3.7,CUST_1079
ITEM_10427,Fashion Product 428,Accessories,Zara,241.66,3.6,CUST_1322
ITEM_10428,Fashion Product 429,Accessories,Levi's,240.41,4.9,CUST_1139
ITEM_10429,Fashion Product 430,Dresses,Gucci,64.16,3.7,CUST_1336
ITEM_10430,Fashion Product 431,Footwear,Adidas,184.08,2.7,CUST_1402
ITEM_10431,Fashion Product 432,Outerwear,Adidas,137.33,4.4,CUST_1226
ITEM_10432,Fashion Product 433,Tops,Levi's,61.5,3.5,CUST_1266
ITEM_10433,Fashion Product 434,Outerwear,Nike,56.77,4.3,CUST_1333
ITEM_10434,Fashion Product 435,Footwear,Nike,29.46,3.9,CUST_1224
ITEM_10435,Fashion Product 436,Footwear,Puma,200.93,4.3,CUST_1060
ITEM_10436,Fashion Product 437,Footwear,Levi's,87.88,2.7,CUST_1264
ITEM_10437,Fashion Product 438,Outerwear,Mango,215.67,2.6,CUST_1455
ITEM_10438,Fashion Product 439,Footwear,H&M,156.0,3.4,CUST_1048
ITEM_10439,Fashion Product 440,Accessories,Zara,171.67,4.2,CUST_1081
ITEM_10440,Fashion Product 441,Outerwear,H&M,80.0,3.1,CUST_1297
ITEM_10441,Fashion Product 442,Footwear,Zara,119.75,3.6,CUST_1475
ITEM_10442,Fashion Product 443,Accessories,Levi's,108.96,5.0,CUST_1379
ITEM_10443,Fashion Product 444,Dresses,Gucci,66.57,3.0,CUST_1008
ITEM_10444,Fashion Product 445,Footwear,Puma,209.8,4.6,CUST_1349
ITEM_10445,Fashion Product 446,Outerwear,Nike,159.3,4.6,CUST_1249
ITEM_10446,Fashion Product 447,Bottoms,Gucci,18.98,4.7,CUST_1244
ITEM_10447,Fashion Product 448,Footwear,H&M,206.78,4.8,CUST_1165
ITEM_10448,Fashion Product 449,Bottoms,H&M,35.45,3.8,CUST_1347
ITEM_10449,Fashion Product 450,Accessories,Nike,106.89,4.2,CUST_1421
ITEM_10450,Fashion Product 451,Dresses,Puma,147.1,4.0,CUST_1320
ITEM_10451,Fashion Product 452,Tops,Zara,11.84,3.3,CUST_1187
ITEM_10452,Fashion Product 453,Dresses,Gucci,166.7,3.2,CUST_1249
ITEM_10453,Fashion Product 454,Footwear,Puma,168.33,3.4,CUST_1127
ITEM_10454,Fashion Product 455,Bottoms,Uniqlo,166.61,3.0,CUST_1088
ITEM_10455,Fashion Product 456,Bottoms,Adidas,49.23,4.4,CUST_1045
ITEM_10456,Fashion Product 457,Outerwear,Zara,71.38,4.9,CUST_1400
ITEM_10457,Fashion Product 458,Bottoms,Uniqlo,69.37,4.7,CUST_1282
ITEM_10458,Fashion Product 459,Outerwear,Zara,240.42,3.0,CUST_1246
ITEM_10459,Fashion Product 460,Accessories,Zara,26.21,2.6,CUST_1415
ITEM_10460,Fashion Product 461,Tops,Zara,112.9,4.4,CUST_1411
ITEM_10461,Fashion Product 462,Footwear,Puma,219.1,3.5,CUST_1218
ITEM_10462,Fashion Product 463,Outerwear,Puma,194.67,4.6,CUST_1427
ITEM_10463,Fashion Product 464,Tops,Uniqlo,207.39,4.4,CUST_1015
ITEM_10464,Fashion Product 465,Bottoms,H&M,243.35,4.1,CUST_1256
ITEM_10465,Fashion Product 466,Bottoms,Nike,102.94,3.1,CUST_1314
ITEM_10466,Fashion Product 467,Tops,Gucci,84.32,2.8,CUST_1177
ITEM_10467,Fashion Product 468,Bottoms,Gucci,17.36,3.1,CUST_1335
ITEM_10468,Fashion Product 469,Accessories,Mango,46.0,3.8,CUST_1215
ITEM_10469,Fashion Product 470,Accessories,Levi's,144.88,4.9,CUST_1025
ITEM_10470,Fashion Product 471,Tops,Levi's,47.84,2.7,CUST_1492
ITEM_10471,Fashion Product 472,Outerwear,Uniqlo,186.71,3.0,CUST_1324
ITEM_10472,Fashion Product 473,Outerwear,Zara,18.94,4.1,CUST_1292
ITEM_10473,Fashion Product 474,Tops,Zara,72.28,3.3,CUST_1117
ITEM_10474,Fashion Product 475,Outerwear,Adidas,176.91,4.6,CUST_1080
ITEM_10475,Fashion Product 476,Outerwear,H&M,71.32,2.8,CUST_1175
ITEM_10476,Fashion Product 477,Accessories,Mango,184.9,4.9,CUST_1232
ITEM_10477,Fashion Product 478,Outerwear,Puma,249.01,4.8,CUST_1315
ITEM_10478,Fashion Product 479,Dresses,Zara,201.3,4.7,CUST_1469
ITEM_10479,Fashion Product 480,Footwear,Mango,92.04,2.9,CUST_1436
ITEM_10480,Fashion Product 481,Bottoms,Gucci,226.14,3.3,CUST_1040
ITEM_10481,Fashion Product 482,Dresses,Adidas,22.28,4.5,CUST_1171
ITEM_10482,Fashion Product 483,Outerwear,Puma,184.0,4.5,CUST_1117
ITEM_10483,Fashion Product 484,Accessories,Mango,15.6,4.3,CUST_1184
ITEM_10484,Fashion Product 485,Tops,Uniqlo,51.89,3.6,CUST_1081
ITEM_10485,Fashion Product 486,Outerwear,Puma,247.02,3.3,CUST_1387
ITEM_10486,Fashion Product 487,Accessories,Levi's,96.61,4.9,CUST_1071
ITEM_10487,Fashion Product 488,Footwear,Puma,206.92,2.8,CUST_1140
ITEM_10488,Fashion Product 489,Outerwear,Adidas,100.26,2.6,CUST_1193
ITEM_10489,Fashion Product 490,Tops,Puma,211.61,2.5,CUST_1171
ITEM_10490,Fashion Product 491,Accessories,Nike,241.71,4.4,CUST_1101
ITEM_10491,Fashion Product 492,Accessories,H&M,114.53,2.6,CUST_1070
ITEM_10492,Fashion Product 493,Accessories,Adidas,144.24,3.8,CUST_1174
ITEM_10493,Fashion Product 494,Footwear,Uniqlo,160.87,3.4,CUST_1444
ITEM_10494,Fashion Product 495,Outerwear,Adidas,234.36,2.9,CUST_1189
ITEM_10495,Fashion Product 496,Footwear,Gucci,71.62,4.4,CUST_1433
ITEM_10496,Fashion Product 497,Bottoms,Uniqlo,156.7,2.6,CUST_1215
ITEM_10497,Fashion Product 498,Bottoms,Levi's,87.93,3.3,CUST_1025
ITEM_10498,Fashion Product 499,Outerwear,Puma,62.06,3.9,CUST_1089
ITEM_10499,Fashion Product 500,Footwear,Puma,30.38,3.5,CUST_1131
ITEM_10500,Fashion Product 501,Tops,Gucci,158.97,3.1,CUST_1196
ITEM_10501,Fashion Product 502,Accessories,Mango,221.7,4.8,CUST_1319
ITEM_10502,Fashion Product 503,Accessories,Gucci,94.33,4.8,CUST_1286
ITEM_10503,Fashion Product 504,Outerwear,Nike,142.64,3.5,CUST_1225
ITEM_10504,Fashion Product 505,Bottoms,Zara,164.11,3.5,CUST_1349
ITEM_10505,Fashion Product 506,Bottoms,Mango,109.52,3.3,CUST_1388
ITEM_10506,Fashion Product 507,Accessories,Zara,226.8,4.6,CUST_1334
ITEM_10507,Fashion Product 508,Outerwear,Levi's,97.06,3.9,CUST_1341
ITEM_10508,Fashion Product 509,Footwear,H&M,40.0,2.7,CUST_1327
ITEM_10509,Fashion Product 510,Bottoms,H&M,44.56,4.6,CUST_1149
ITEM_10510,Fashion Product 511,Footwear,Puma,223.81,3.8,CUST_1071
ITEM_10511,Fashion Product 512,Bottoms,H&M,247.12,3.5,CUST_1129
ITEM_10512,Fashion Product 513,Bottoms,Gucci,79.35,3.3,CUST_1444
ITEM_10513,Fashion Product 514,Dresses,Mango,44.46,2.7,CUST_1290
ITEM_10514,Fashion Product 515,Bottoms,Puma,125.73,4.9,CUST_1087
ITEM_10515,Fashion Product 516,Tops,Puma,180.29,4.4,CUST_1387
ITEM_10516,Fashion Product 517,Outerwear,Mango,156.98,2.8,CUST_1018
ITEM_10517,Fashion Product 518,Outerwear,Levi's,238.27,3.8,CUST_1043
ITEM_10518,Fashion Product 519,Footwear,Levi's,206.27,3.9,CUST_1076
ITEM_10519,Fashion Product 520,Bottoms,Puma,218.55,2.9,CUST_1334
ITEM_10520,Fashion Product 521,Tops,Levi's,140.0,3.6,CUST_1041
ITEM_10521,Fashion Product 522,Footwear,Nike,88.55,4.1,CUST_1476
ITEM_10522,Fashion Product 523,Dresses,Nike,178.42,3.2,CUST_1362
ITEM_10523,Fashion Product 524,Footwear,Zara,115.37,3.3,CUST_1365
ITEM_10524,Fashion Product 525,Footwear,Adidas,79.06,2.8,CUST_1280
ITEM_10525,Fashion Product 526,Bottoms,Uniqlo,46.54,3.5,CUST_1280
ITEM_10526,Fashion Product 527,Dresses,H&M,136.69,4.0,CUST_1259
ITEM_10527,Fashion Product 528,Footwear,Levi's,152.62,2.8,CUST_1443
ITEM_10528,Fashion Product 529,Tops,Nike,146.51,4.0,CUST_1442
ITEM_10529,Fashion Product 530,Tops,Gucci,37.97,3.5,CUST_1329
ITEM_10530,Fashion Product 531,Outerwear,Mango,146.8,4.2,CUST_1024
ITEM_10531,Fashion Product 532,Dresses,Adidas,50.42,3.3,CUST_1450
ITEM_10532,Fashion Product 533,Dresses,Zara,169.29,3.9,CUST_1375
ITEM_10533,Fashion Product 534,Outerwear,Uniqlo,113.05,4.0,CUST_1296
ITEM_10534,Fashion Product 535,Footwear,Nike,213.71,4.2,CUST_1476
ITEM_10535,Fashion Product 536,Dresses,Zara,196.78,4.4,CUST_1327
ITEM_10536,Fashion Product 537,Tops,Adidas,183.85,2.8,CUST_1393
ITEM_10537,Fashion Product 538,Tops,Mango,178.18,4.9,CUST_1109
ITEM_10538,Fashion Product 539,Bottoms,H&M,144.52,4.6,CUST_1359
ITEM_10539,Fashion Product 540,Dresses,Nike,24.67,3.9,CUST_1444
ITEM_10540,Fashion Product 541,Footwear,Mango,167.32,4.7,CUST_1423
ITEM_10541,Fashion Product 542,Outerwear,Uniqlo,122.06,3.5,CUST_1289
ITEM_10542,Fashion Product 543,Outerwear,Levi's,122.69,2.6,CUST_1418
ITEM_10543,Fashion Product 544,Footwear,Adidas,100.97,4.3,CUST_1318
ITEM_10544,Fashion Product 545,Accessories,Uniqlo,232.98,4.9,CUST_1341
ITEM_10545,Fashion Product 546,Bottoms,H&M,69.87,2.9,CUST_1317
ITEM_10546,Fashion Product 547,Outerwear,Mango,85.98,4.1,CUST_1349
ITEM_10547,Fashion Product 548,Dresses,H&M,241.13,4.5,CUST_1027
ITEM_10548,Fashion Product 549,Bottoms,Puma,204.44,4.8,CUST_1126
ITEM_10549,Fashion Product 550,Dresses,Nike,13.38,3.2,CUST_1401
ITEM_10550,Fashion Product 551,Tops,Levi's,227.47,2.8,CUST_1316
ITEM_10551,Fashion Product 552,Bottoms,Adidas,64.4,3.1,CUST_1170
ITEM_10552,Fashion Product 553,Outerwear,Gucci,179.42,3.9,CUST_1047
ITEM_10553,Fashion Product 554,Bottoms,Mango,142.74,4.8,CUST_1368
ITEM_10554,Fashion Product 555,Bottoms,Gucci,138.83,4.0,CUST_1343
ITEM_10555,Fashion Product 556,Bottoms,Nike,182.3,4.8,CUST_1181
ITEM_10556,Fashion Product 557,Accessories,Nike,59.72,4.4,CUST_1365
ITEM_10557,Fashion Product 558,Bottoms,Adidas,48.17,4.0,CUST_1405
ITEM_10558,Fashion Product 559,Dresses,Nike,166.46,2.6,CUST_1392
ITEM_10559,Fashion Product 560,Tops,Gucci,79.74,3.3,CUST_1073
ITEM_10560,Fashion Product 561,Footwear,Gucci,243.75,2.6,CUST_1122
ITEM_10561,Fashion Product 562,Bottoms,H&M,118.36,3.3,CUST_1353
ITEM_10562,Fashion Product 563,Outerwear,Uniqlo,36.78,2.7,CUST_1186
ITEM_10563,Fashion Product 564,Bottoms,Zara,174.6,2.9,CUST_1324
ITEM_10564,Fashion Product 565,Outerwear,Uniqlo,83.48,3.5,CUST_1319
ITEM_10565,Fashion Product 566,Dresses,Uniqlo,45.66,3.8,CUST_1443
ITEM_10566,Fashion Product 567,Outerwear,Levi's,111.48,3.0,CUST_1082
ITEM_10567,Fashion Product 568,Footwear,Nike,241.41,4.3,CUST_1480
ITEM_10568,Fashion Product 569,Tops,H&M,108.74,4.0,CUST_1030
ITEM_10569,Fashion Product 570,Outerwear,Levi's,93.36,4.2,CUST_1281
ITEM_10570,Fashion Product 571,Outerwear,Levi's,116.68,4.3,CUST_1121
ITEM_10571,Fashion Product 572,Tops,Zara,12.91,4.3,CUST_1353
ITEM_10572,Fashion Product 573,Footwear,Mango,41.94,4.8,CUST_1355
ITEM_10573,Fashion Product 574,Bottoms,Gucci,213.92,3.1,CUST_1106
ITEM_10574,Fashion Product 575,Outerwear,Nike,244.73,3.2,CUST_1312
ITEM_10575,Fashion Product 576,Tops,Levi's,47.91,2.7,CUST_1418
ITEM_10576,Fashion Product 577,Dresses,H&M,138.52,4.0,CUST_1434
ITEM_10577,Fashion Product 578,Tops,Mango,241.92,3.5,CUST_1130
ITEM_10578,Fashion Product 579,Dresses,Zara,47.58,3.7,CUST_1205
ITEM_10579,Fashion Product 580,Footwear,Puma,54.71,2.9,CUST_1053
ITEM_10580,Fashion Product 581,Bottoms,Nike,232.44,4.1,CUST_1382
ITEM_10581,Fashion Product 582,Tops,Puma,179.37,4.0,CUST_1297
ITEM_10582,Fashion Product 583,Accessories,Uniqlo,46.47,3.2,CUST_1279
ITEM_10583,Fashion Product 584,Outerwear,Levi's,104.44,3.7,CUST_1189
ITEM_10584,Fashion Product 585,Footwear,Adidas,23.5,4.7,CUST_1215
ITEM_10585,Fashion Product 586,Tops,Nike,113.84,4.4,CUST_1031
ITEM_10586,Fashion Product 587,Outerwear,Gucci,196.7,3.1,CUST_1450
ITEM_10587,Fashion Product 588,Tops,Mango,142.95,4.7,CUST_1258
ITEM_10588,Fashion Product 589,Dresses,H&M,165.39,2.7,CUST_1453
ITEM_10589,Fashion Product 590,Tops,Nike,88.44,3.5,CUST_1060
ITEM_10590,Fashion Product 591,Accessories,Gucci,48.74,2.7,CUST_1078
ITEM_10591,Fashion Product 592,Tops,Puma,13.15,4.8,CUST_1023
ITEM_10592,Fashion Product 593,Tops,Mango,207.11,2.6,CUST_1185
ITEM_10593,Fashion Product 594,Accessories,Zara,162.8,2.9,CUST_1035
ITEM_10594,Fashion Product 595,Footwear,Levi's,65.04,4.8,CUST_1494
ITEM_10595,Fashion Product 596,Tops,Nike,110.42,4.0,CUST_1001
ITEM_10596,Fashion Product 597,Accessories,Adidas,202.35,4.5,CUST_1105
ITEM_10597,Fashion Product 598,Outerwear,Puma,139.29,2.5,CUST_1176
ITEM_10598,Fashion Product 599,Dresses,Puma,82.04,3.5,CUST_1049
ITEM_10599,Fashion Product 600,Dresses,Nike,74.12,5.0,CUST_1168
ITEM_10600,Fashion Product 601,Tops,Uniqlo,62.23,3.9,CUST_1318
ITEM_10601,Fashion Product 602,Footwear,Puma,207.7,4.6,CUST_1271
ITEM_10602,Fashion Product 603,Footwear,Gucci,149.65,4.9,CUST_1158
ITEM_10603,Fashion Product 604,Outerwear,H&M,180.2,4.2,CUST_1021
ITEM_10604,Fashion Product 605,Tops,Levi's,216.43,3.3,CUST_1392
ITEM_10605,Fashion Product 606,Dresses,Puma,246.85,3.3,CUST_1391
ITEM_10606,Fashion Product 607,Footwear,Gucci,69.88,2.7,CUST_1105
ITEM_10607,Fashion Product 608,Tops,Mango,53.42,3.6,CUST_1290
ITEM_10608,Fashion Product 609,Footwear,Mango,120.88,4.8,CUST_1121
ITEM_10609,Fashion Product 610,Accessories,Levi's,18.42,3.7,CUST_1192
ITEM_10610,Fashion Product 611,Footwear,Uniqlo,200.01,4.8,CUST_1426
ITEM_10611,Fashion Product 612,Dresses,Adidas,222.1,4.5,CUST_1229
ITEM_10612,Fashion Product 613,Bottoms,Levi's,174.65,5.0,CUST_1496
ITEM_10613,Fashion Product 614,Outerwear,Zara,74.32,4.9,CUST_1181
ITEM_10614,Fashion Product 615,Outerwear,Uniqlo,39.56,4.3,CUST_1352
ITEM_10615,Fashion Product 616,Dresses,Puma,101.71,4.7,CUST_1225
ITEM_10616,Fashion Product 617,Footwear,Levi's,210.0,4.4,CUST_1454
ITEM_10617,Fashion Product 618,Tops,Mango,93.48,4.3,CUST_1234
ITEM_10618,Fashion Product 619,Footwear,Gucci,18.22,4.3,CUST_1266
ITEM_10619,Fashion Product 620,Dresses,Levi's,75.83,4.3,CUST_1346
ITEM_10620,Fashion Product 621,Outerwear,Uniqlo,247.59,3.4,CUST_1314
ITEM_10621,Fashion Product 622,Footwear,Zara,172.4,3.6,CUST_1499
ITEM_10622,Fashion Product 623,Outerwear,Gucci,226.21,3.2,CUST_1365
ITEM_10623,Fashion Product 624,Tops,H&M,195.97,2.9,CUST_1218
ITEM_10624,Fashion Product 625,Outerwear,Zara,139.53,3.6,CUST_1211
ITEM_10625,Fashion Product 626,Outerwear,Puma,45.69,4.7,CUST_1099
ITEM_10626,Fashion Product 627,Bottoms,Levi's,93.67,4.1,CUST_1109
ITEM_10627,Fashion Product 628,Bottoms,Levi's,150.1,2.6,CUST_1388
ITEM_10628,Fashion Product 629,Accessories,Nike,218.95,4.5,CUST_1345
ITEM_10629,Fashion Product 630,Bottoms,Mango,74.48,4.8,CUST_1253
ITEM_10630,Fashion Product 631,Outerwear,Puma,39.09,4.6,CUST_1392
ITEM_10631,Fashion Product 632,Dresses,Levi's,144.12,4.3,CUST_1012
ITEM_10632,Fashion Product 633,Outerwear,H&M,52.36,2.9,CUST_1118
ITEM_10633,Fashion Product 634,Dresses,Gucci,156.49,3.4,CUST_1088
ITEM_10634,Fashion Product 635,Dresses,Puma,73.25,3.9,CUST_1344
ITEM_10635,Fashion Product 636,Bottoms,Uniqlo,65.43,2.7,CUST_1209
ITEM_10636,Fashion Product 637,Footwear,H&M,105.8,2.8,CUST_1409
ITEM_10637,Fashion Product 638,Tops,Gucci,152.37,4.8,CUST_1481
ITEM_10638,Fashion Product 639,Bottoms,Adidas,140.88,4.3,CUST_1411
ITEM_10639,Fashion Product 640,Bottoms,Mango,68.74,3.2,CUST_1130
ITEM_10640,Fashion Product 641,Footwear,Puma,223.87,3.3,CUST_1329
ITEM_10641,Fashion Product 642,Tops,Zara,36.37,3.5,CUST_1183
ITEM_10642,Fashion Product 643,Outerwear,Gucci,19.47,2.7,CUST_1442
ITEM_10643,Fashion Product 644,Accessories,Uniqlo,154.65,4.3,CUST_1417
ITEM_10644,Fashion Product 645,Accessories,Levi's,39.62,2.9,CUST_1083
ITEM_10645,Fashion Product 646,Outerwear,Zara,131.17,4.5,CUST_1254
ITEM_10646,Fashion Product 647,Bottoms,H&M,238.43,4.6,CUST_1433
ITEM_10647,Fashion Product 648,Tops,Mango,177.66,4.1,CUST_1005
ITEM_10648,Fashion Product 649,Bottoms,Zara,158.19,4.4,CUST_1303
ITEM_10649,Fashion Product 650,Dresses,Uniqlo,147.95,2.9,CUST_1468
ITEM_10650,Fashion Product 651,Bottoms,Gucci,53.09,3.9,CUST_1024
ITEM_10651,Fashion Product 652,Bottoms,Adidas,113.84,4.2,CUST_1121
ITEM_10652,Fashion Product 653,Outerwear,Levi's,92.21,4.2,CUST_1095
ITEM_10653,Fashion Product 654,Outerwear,Mango,238.74,2.8,CUST_1428
ITEM_10654,Fashion Product 655,Outerwear,Zara,68.16,3.4,CUST_1452
ITEM_10655,Fashion Product 656,Accessories,Mango,123.16,3.3,CUST_1224
ITEM_10656,Fashion Product 657,Dresses,Mango,235.14,3.9,CUST_1239
ITEM_10657,Fashion Product 658,Outerwear,Mango,199.4,4.4,CUST_1227
ITEM_10658,Fashion Product 659,Tops,Gucci,241.48,3.9,CUST_1142
ITEM_10659,Fashion Product 660,Accessories,Mango,156.0,4.4,CUST_1420
ITEM_10660,Fashion Product 661,Footwear,Adidas,90.11,2.7,CUST_1051
ITEM_10661,Fashion Product 662,Tops,H&M,208.4,4.7,CUST_1390
ITEM_10662,Fashion Product 663,Tops,Uniqlo,79.95,3.8,CUST_1145
ITEM_10663,Fashion Product 664,Outerwear,Adidas,49.55,2.6,CUST_1338
ITEM_10664,Fashion Product 665,Footwear,Uniqlo,179.51,4.1,CUST_1328
ITEM_10665,Fashion Product 666,Footwear,H&M,163.35,3.8,CUST_1307
ITEM_10666,Fashion Product 667,Accessories,Puma,220.95,3.1,CUST_1052
